21	-1.07393303	0.76355000	1.52087452	0.76845961	-1.22593533	0.85434949	-2.21375386
26	-1.28619956	1.27897598	0.37722042	-1.04034152	-0.19467643	-0.25883841	-1.15686129
1	0.09353288	0.93535866	-0.76643367	1.17041541	0.57876775	0.57605251	-0.70390733
1	-0.01260038	-0.09549330	-1.28627644	1.17041541	-0.45249115	-1.37202631	-0.55292268
5	0.62419920	-1.46996257	-0.45452801	-1.24131942	-0.19467643	0.85434949	-0.25095337
6	-0.96779976	-0.61091927	0.48118898	0.96943751	1.86784138	-0.81543236	1.10790850
28	-1.71073261	0.59174134	-0.03865379	-1.44229732	0.57876775	-0.53713538	-1.45883060
23	-0.86166650	0.76355000	0.79309464	-0.43740781	-0.19467643	-0.53713538	-1.76079990
7	-0.75553323	-0.95453659	1.93674874	1.17041541	0.06313830	-1.09372933	-0.40193803
7	-0.22486691	-0.43911061	1.83278018	0.16552590	0.32095303	0.01945856	0.20200059
17	0.94259900	-0.95453659	-1.49421355	-0.83936361	-0.45249115	1.41094344	0.20200059
14	1.04873226	0.24812402	-0.76643367	-1.44229732	-0.19467643	-0.53713538	0.95692385
11	-0.33100018	-0.61091927	-1.07833933	-0.43740781	-0.96812060	2.24583436	0.95692385
26	-0.54326670	0.41993268	0.89706319	-0.23642991	2.12565610	-0.81543236	-1.00587664
11	-0.64939997	-2.32900587	-0.97437078	-1.84425313	-0.45249115	0.01945856	0.05101593
26	-1.49846609	0.41993268	0.27325187	-0.43740781	-0.96812060	-0.53713538	-0.70390733
12	0.62419920	-0.26730195	-0.55849656	-2.24620893	-0.45249115	0.01945856	-0.40193803
5	1.26099879	0.07631536	-0.14262235	0.56748170	-0.71030588	1.41094344	2.01381642
13	0.51806594	-1.12634525	-0.97437078	-0.03545200	0.83658248	1.68924041	0.80593920
18	0.62419920	-1.81357989	-1.18230789	-0.23642991	-0.19467643	1.13264646	-0.55292268
7	0.94259900	-1.12634525	1.62484307	-0.23642991	-0.71030588	-1.37202631	0.05101593
5	1.36713206	-0.26730195	0.16928332	0.76845961	-0.71030588	1.41094344	0.80593920
3	-0.33100018	-0.26730195	-0.97437078	1.17041541	1.35221193	0.01945856	-0.55292268
1	0.09353288	0.76355000	0.79309464	2.37628283	0.57876775	0.29775554	-0.25095337
27	-1.18006629	0.59174134	1.52087452	-0.03545200	-0.96812060	-2.20691723	-0.85489199
1	-0.11873365	1.27897598	0.06531476	1.17041541	0.57876775	1.13264646	-1.15686129
7	-0.43713344	-1.29815391	0.58515753	1.37139332	-0.96812060	1.68924041	-0.40193803
21	-1.18006629	1.79440196	1.52087452	2.17530493	-0.45249115	-0.25883841	-1.60981525
6	0.62419920	-0.09549330	0.16928332	0.76845961	1.35221193	-0.25883841	0.80593920
13	-1.07393303	-0.26730195	-0.87040223	-0.63838571	-1.74156478	0.57605251	0.20200059
25	0.09353288	1.10716732	0.16928332	-0.43740781	0.32095303	0.57605251	-0.70390733
17	0.83646573	-1.81357989	-0.66246512	0.36650380	-1.22593533	0.85434949	1.10790850
4	0.73033247	0.59174134	0.27325187	-1.24131942	1.35221193	0.29775554	-0.25095337
2	-0.43713344	1.10716732	0.48118898	0.36650380	0.06313830	0.85434949	-1.45883060
11	-0.11873365	-0.95453659	-1.28627644	-0.63838571	-0.45249115	1.41094344	1.10790850
25	0.09353288	1.10716732	-0.14262235	-0.43740781	0.32095303	0.01945856	-0.85489199
6	-0.54326670	-0.43911061	0.68912609	1.17041541	0.83658248	-1.09372933	0.80593920
15	0.62419920	-1.64177123	-0.66246512	-0.63838571	0.06313830	1.41094344	0.50396989
7	-0.54326670	-0.43911061	0.79309464	-0.43740781	-0.45249115	0.29775554	0.05101593
8	0.51806594	0.07631536	1.00103175	-1.04034152	1.86784138	0.01945856	-0.25095337
3	1.04873226	-0.09549330	-0.55849656	-0.63838571	0.32095303	-0.25883841	-1.15686129
3	0.41193268	-0.43911061	0.16928332	1.57237122	2.38347083	-1.09372933	-0.40193803
6	-0.86166650	-0.43911061	0.16928332	0.56748170	3.15691500	0.01945856	1.56086246
3	0.19966615	-0.95453659	0.37722042	1.37139332	1.35221193	0.01945856	-0.40193803
21	-1.07393303	1.45078464	0.68912609	0.56748170	-1.74156478	-1.92862026	-1.45883060
6	0.62419920	-0.43911061	0.27325187	1.37139332	0.06313830	0.29775554	2.61775503
24	-0.64939997	0.93535866	-0.14262235	-1.44229732	0.32095303	-1.65032328	-0.70390733
1	-1.07393303	0.41993268	0.06531476	-0.43740781	0.83658248	0.57605251	-0.55292268
14	1.57939859	0.24812402	-0.66246512	-1.04034152	-1.22593533	1.41094344	1.10790850
23	-0.86166650	1.79440196	0.48118898	1.17041541	-0.19467643	-1.09372933	-2.06276921
18	0.62419920	-1.29815391	-0.97437078	-0.03545200	-0.71030588	0.85434949	-0.55292268
13	0.09353288	-1.12634525	-1.18230789	-0.83936361	-1.22593533	1.41094344	0.65495454
12	0.41193268	-0.26730195	-0.97437078	-1.24131942	-1.48375005	0.57605251	-0.25095337
12	1.04873226	-0.43911061	-0.76643367	-1.04034152	0.06313830	1.13264646	0.80593920
26	-1.39233282	0.76355000	0.16928332	-0.43740781	0.32095303	-0.53713538	-0.85489199
28	-0.75553323	0.76355000	1.41690596	-0.63838571	0.06313830	-1.37202631	0.05101593
6	0.09353288	0.07631536	-0.24659090	1.17041541	2.12565610	-0.53713538	-0.09996872
24	-1.81686588	1.27897598	-0.45452801	-0.43740781	-1.48375005	-0.53713538	-1.00587664
4	0.83646573	0.24812402	-0.35055945	-0.83936361	0.83658248	-0.81543236	-0.25095337
8	-0.43713344	0.76355000	-0.35055945	1.97432702	-0.45249115	-1.37202631	1.25889316
27	-0.43713344	1.10716732	0.27325187	-1.64327522	-0.71030588	-1.65032328	0.20200059
8	-0.43713344	-0.43911061	-0.14262235	0.36650380	-0.45249115	-0.81543236	0.35298524
3	-0.11873365	0.93535866	0.79309464	1.17041541	1.35221193	-0.53713538	-0.70390733
1	-0.01260038	1.10716732	0.79309464	2.37628283	0.57876775	0.57605251	-0.70390733
7	-0.43713344	-0.26730195	0.89706319	0.96943751	-1.22593533	0.01945856	-0.85489199
15	1.57939859	-0.95453659	-0.55849656	-0.63838571	0.06313830	1.96753738	0.95692385
28	-0.75553323	1.62259330	1.83278018	-0.23642991	-0.19467643	-0.53713538	-1.00587664
3	-0.01260038	0.41993268	-1.07833933	0.76845961	0.83658248	0.29775554	-0.09996872
26	-1.07393303	0.76355000	0.48118898	-0.63838571	0.32095303	-0.25883841	0.20200059
8	-0.64939997	-0.09549330	1.20896886	-0.83936361	1.09439720	-0.25883841	0.35298524
5	0.30579941	0.24812402	-0.03865379	-1.04034152	0.06313830	0.01945856	0.35298524
22	-1.39233282	1.62259330	3.80818271	-0.23642991	-1.48375005	-1.65032328	-2.06276921
1	-0.33100018	-0.43911061	-1.18230789	0.36650380	-0.45249115	-1.09372933	-0.85489199
12	1.04873226	-0.78272793	-0.14262235	0.36650380	-2.25719423	1.68924041	0.05101593
11	-0.75553323	-1.81357989	-0.55849656	-1.24131942	-0.45249115	0.29775554	-0.09996872
24	-1.18006629	0.24812402	0.37722042	-0.63838571	-1.22593533	-1.92862026	-0.85489199
25	0.19966615	1.10716732	0.06531476	-0.23642991	-0.19467643	0.01945856	-0.40193803
18	0.62419920	-1.98538855	-1.39024500	-0.23642991	-0.45249115	0.57605251	-0.09996872
24	-0.96779976	1.79440196	0.37722042	-0.63838571	-0.71030588	-1.65032328	-1.15686129
6	-0.22486691	0.24812402	-0.03865379	-0.03545200	1.35221193	0.01945856	-0.09996872
