16	2.95913102	-0.61091927	-1.59818210	0.56748170	1.09439720	0.01945856	1.40987781
27	-0.43713344	1.10716732	0.58515753	-1.44229732	-0.96812060	-1.09372933	0.20200059
6	0.94259900	0.59174134	1.62484307	-0.43740781	1.61002665	0.29775554	3.37267830
8	-0.75553323	-0.78272793	0.89706319	1.97432702	-1.48375005	0.85434949	-0.25095337
24	-0.96779976	1.79440196	0.16928332	-0.63838571	-0.71030588	-1.37202631	-1.00587664
8	-0.75553323	-0.43911061	-0.03865379	0.16552590	0.06313830	-0.53713538	0.50396989
26	-0.54326670	0.41993268	0.79309464	-0.43740781	-0.19467643	-0.25883841	-0.25095337
13	-0.22486691	-0.61091927	-0.97437078	0.36650380	0.57876775	1.96753738	-0.55292268
4	0.19966615	-0.26730195	-0.45452801	0.96943751	1.86784138	-0.53713538	-0.25095337
22	-0.64939997	1.45078464	2.14468584	-0.43740781	-0.19467643	0.29775554	-1.00587664
6	-0.54326670	0.07631536	-0.35055945	0.16552590	1.61002665	0.01945856	0.65495454
28	-0.54326670	1.45078464	1.72881163	-0.03545200	-0.71030588	-0.25883841	-0.70390733
26	-1.60459935	0.07631536	1.00103175	-0.63838571	-0.19467643	-0.53713538	-1.15686129
27	-1.28619956	2.30982793	1.20896886	-0.43740781	-0.96812060	-0.53713538	-1.76079990
1	-0.75553323	0.07631536	-0.35055945	2.97921654	-0.45249115	-0.81543236	-0.55292268
1	0.19966615	0.41993268	0.27325187	1.17041541	-0.45249115	-1.37202631	-1.30784594
6	0.62419920	-0.78272793	0.37722042	1.17041541	1.35221193	0.01945856	2.76873968
25	-0.54326670	0.76355000	0.68912609	-0.83936361	0.83658248	-0.25883841	-0.85489199
18	-0.54326670	-0.78272793	-1.70215066	-0.43740781	-0.19467643	0.01945856	1.10790850
15	1.79166511	-1.29815391	-0.55849656	-0.63838571	-0.19467643	1.13264646	1.40987781
23	-1.28619956	1.27897598	1.31293741	-0.83936361	-0.71030588	-0.53713538	-1.45883060
25	-0.96779976	0.93535866	0.06531476	-0.23642991	-0.19467643	-1.65032328	-1.00587664
13	1.04873226	-0.09549330	-1.80611921	0.16552590	-0.96812060	-0.81543236	0.35298524
25	-0.43713344	0.24812402	1.41690596	-0.43740781	0.06313830	-0.81543236	-0.70390733
25	-1.07393303	0.76355000	0.37722042	0.36650380	-1.22593533	-1.37202631	-0.85489199
12	0.83646573	-0.43911061	-1.18230789	-1.64327522	-0.45249115	-0.53713538	0.20200059
17	0.19966615	-0.95453659	-0.97437078	-1.04034152	-1.22593533	-0.53713538	-0.40193803
4	0.62419920	0.41993268	-1.28627644	0.56748170	-0.71030588	-0.53713538	-0.70390733
22	-0.86166650	2.48163659	3.60024560	-0.23642991	-2.25719423	-1.37202631	-0.85489199
13	0.73033247	-0.43911061	-0.55849656	-0.83936361	0.57876775	-0.81543236	0.50396989
5	-0.43713344	0.07631536	0.16928332	0.16552590	-0.19467643	0.85434949	0.20200059
1	-1.18006629	0.59174134	-0.55849656	0.36650380	0.06313830	-0.53713538	-0.70390733
13	0.94259900	-1.29815391	-0.87040223	0.16552590	2.38347083	-0.53713538	1.56086246
21	-1.18006629	1.10716732	-0.35055945	1.77334912	-2.25719423	-1.37202631	-0.85489199
22	-1.18006629	0.41993268	1.93674874	-0.83936361	-0.96812060	-1.37202631	-1.15686129
18	0.83646573	-1.98538855	-1.28627644	-0.03545200	-0.19467643	1.13264646	0.05101593
3	0.94259900	0.24812402	-0.45452801	-0.63838571	0.32095303	0.29775554	-0.70390733
1	-0.33100018	-0.26730195	-1.28627644	0.96943751	-0.19467643	-1.09372933	-0.55292268
16	3.80819714	-1.81357989	0.06531476	-0.83936361	-1.48375005	0.57605251	3.07070899
17	0.62419920	-2.15719721	-0.66246512	-0.83936361	-1.48375005	0.85434949	0.65495454
3	0.94259900	-0.26730195	-0.35055945	-0.83936361	0.32095303	0.57605251	0.20200059
4	1.26099879	0.93535866	0.68912609	-0.43740781	0.57876775	1.41094344	1.56086246
17	0.51806594	-0.78272793	-1.07833933	-0.63838571	-0.96812060	-0.25883841	0.50396989
22	-2.02913241	1.62259330	2.76849717	-0.63838571	0.32095303	-1.65032328	-2.06276921
5	0.51806594	0.07631536	0.37722042	0.76845961	0.83658248	1.41094344	-0.25095337
11	0.94259900	-0.09549330	-0.97437078	0.36650380	-0.71030588	-0.53713538	1.10790850
15	1.04873226	-1.46996257	-0.97437078	-1.24131942	0.32095303	-1.09372933	3.22169364
11	-0.11873365	-0.61091927	-0.97437078	-0.83936361	-0.71030588	1.96753738	1.10790850
2	0.19966615	0.07631536	0.16928332	1.97432702	-0.19467643	-0.25883841	-1.00587664
3	0.09353288	0.07631536	-0.03865379	0.96943751	0.06313830	-0.53713538	-0.85489199
11	-0.33100018	-2.15719721	-0.66246512	-1.04034152	-0.96812060	-0.25883841	0.35298524
16	3.80819714	-1.12634525	0.06531476	-0.83936361	-0.71030588	-0.53713538	0.95692385
26	-0.54326670	0.41993268	0.68912609	-0.23642991	-0.19467643	-0.25883841	-0.40193803
15	1.68553185	-0.78272793	-1.39024500	-2.04523103	-1.99937950	1.96753738	0.95692385
1	-0.64939997	0.41993268	0.68912609	-0.43740781	0.32095303	0.01945856	-1.00587664
5	-0.01260038	-0.26730195	-0.03865379	0.16552590	0.32095303	0.85434949	-0.09996872
13	0.51806594	-0.95453659	-1.18230789	-0.03545200	0.83658248	1.68924041	0.50396989
5	0.94259900	-0.61091927	-0.35055945	-0.83936361	0.06313830	1.13264646	-0.70390733
15	0.62419920	-1.12634525	-0.55849656	-0.83936361	0.32095303	1.13264646	0.95692385
11	0.83646573	-0.95453659	-0.45452801	-0.83936361	-0.96812060	1.13264646	0.35298524
13	0.51806594	-1.29815391	-1.18230789	0.16552590	0.83658248	1.41094344	0.35298524
1	-1.49846609	0.76355000	0.58515753	-0.43740781	0.32095303	0.01945856	-0.55292268
23	-1.71073261	1.27897598	1.31293741	-0.83936361	-0.19467643	-0.81543236	-0.70390733
16	2.85299776	-0.61091927	-1.59818210	0.56748170	0.83658248	-0.25883841	1.71184711
11	-0.11873365	-0.78272793	-1.28627644	-0.63838571	-1.48375005	1.41094344	0.95692385
25	-0.54326670	0.76355000	0.27325187	-1.64327522	-0.45249115	0.57605251	-1.45883060
17	0.94259900	-2.15719721	-0.87040223	0.36650380	-2.25719423	0.57605251	0.95692385
24	-0.96779976	1.45078464	0.27325187	-0.43740781	-0.96812060	-1.65032328	-1.91178456
12	0.51806594	-0.78272793	-0.66246512	-2.24620893	-1.74156478	0.57605251	-0.09996872
13	0.41193268	-0.43911061	-0.45452801	-1.64327522	0.83658248	0.85434949	-0.09996872
8	-0.43713344	-0.61091927	-0.03865379	0.36650380	0.32095303	-1.09372933	0.35298524
2	-0.75553323	0.41993268	0.27325187	-0.63838571	0.06313830	-0.53713538	-0.55292268
11	0.73033247	-0.78272793	-0.55849656	-0.83936361	-0.19467643	-0.25883841	0.65495454
24	-1.60459935	1.45078464	0.16928332	-0.63838571	0.57876775	-0.81543236	-1.00587664
7	-0.33100018	-1.12634525	0.68912609	1.37139332	-1.48375005	0.85434949	-0.55292268
3	0.09353288	0.59174134	-1.28627644	-1.04034152	-1.74156478	0.85434949	-1.91178456
25	-0.64939997	0.59174134	1.20896886	-0.63838571	-1.48375005	-0.25883841	-0.40193803
3	-0.64939997	-0.26730195	-1.07833933	0.36650380	-0.71030588	-1.09372933	0.35298524
6	-0.01260038	-0.26730195	-0.35055945	-0.23642991	1.09439720	0.85434949	0.95692385
4	-0.11873365	0.41993268	0.16928332	0.36650380	-0.45249115	0.57605251	1.10790850
24	-1.60459935	1.10716732	1.10500030	0.36650380	3.15691500	-0.81543236	-1.00587664
11	-0.01260038	-0.09549330	-0.76643367	-0.43740781	1.09439720	1.41094344	0.95692385
4	-0.54326670	-0.26730195	0.06531476	0.16552590	0.06313830	-1.37202631	0.05101593
18	0.83646573	-1.81357989	-1.39024500	-0.23642991	0.06313830	1.41094344	0.20200059
3	0.19966615	-0.43911061	-0.35055945	0.36650380	-0.45249115	0.29775554	-0.55292268
6	-0.33100018	-0.43911061	0.37722042	-0.23642991	0.32095303	0.29775554	0.35298524
25	0.09353288	1.27897598	0.06531476	-0.63838571	0.32095303	0.01945856	-0.55292268
21	-1.07393303	1.96621062	1.52087452	2.97921654	-0.96812060	-0.25883841	-1.76079990
18	-0.54326670	-0.61091927	-2.22199343	-0.43740781	0.06313830	-0.25883841	1.40987781
25	-0.75553323	1.45078464	0.48118898	-0.43740781	0.06313830	-3.04180815	-0.55292268
15	1.47326532	-1.98538855	-0.03865379	-0.63838571	0.32095303	2.24583436	1.25889316
13	-0.86166650	-1.12634525	-0.87040223	-0.23642991	0.57876775	-0.53713538	1.10790850
3	1.04873226	-0.26730195	-0.87040223	0.16552590	0.06313830	0.85434949	-0.40193803
3	-0.33100018	-0.26730195	-0.87040223	1.37139332	1.86784138	0.01945856	-0.55292268
6	0.41193268	0.07631536	1.00103175	-2.04523103	0.06313830	1.41094344	-0.55292268
7	-0.43713344	-0.78272793	0.68912609	1.17041541	-1.22593533	1.13264646	-0.55292268
6	0.30579941	0.41993268	-0.55849656	-0.43740781	1.61002665	-0.25883841	-0.25095337
24	-1.92299914	1.10716732	-0.66246512	-0.63838571	-0.71030588	-1.37202631	-1.30784594
26	-1.49846609	0.24812402	0.89706319	-0.63838571	-0.45249115	-0.25883841	-1.45883060
2	-0.33100018	0.24812402	0.37722042	0.36650380	0.06313830	0.85434949	-0.09996872
22	-1.07393303	1.62259330	2.76849717	-0.03545200	0.32095303	-0.81543236	-1.30784594
13	-0.43713344	-0.78272793	-0.87040223	-0.83936361	1.09439720	0.29775554	0.95692385
7	-0.54326670	-1.12634525	1.41690596	1.17041541	0.83658248	-0.81543236	0.20200059
2	-0.54326670	-1.29815391	-0.97437078	0.76845961	-0.45249115	-1.37202631	-1.30784594
3	1.26099879	0.24812402	0.16928332	0.96943751	1.09439720	0.01945856	-0.09996872
6	-0.01260038	0.41993268	-0.24659090	0.76845961	1.35221193	-0.25883841	1.10790850
13	1.04873226	-0.09549330	-1.07833933	0.36650380	1.86784138	0.29775554	0.35298524
8	0.41193268	-0.43911061	-0.03865379	1.37139332	-1.22593533	-1.09372933	0.65495454
12	1.15486553	-0.95453659	-0.24659090	0.56748170	-2.25719423	1.41094344	0.20200059
6	0.73033247	-0.26730195	0.27325187	1.37139332	1.86784138	-0.53713538	1.10790850
25	0.09353288	1.27897598	-0.03865379	-0.23642991	0.06313830	-0.81543236	-0.70390733
4	-0.96779976	0.41993268	0.79309464	-0.63838571	1.35221193	-1.65032328	0.20200059
24	-1.07393303	1.79440196	0.06531476	-1.44229732	-0.19467643	0.01945856	-0.40193803
8	-1.18006629	-1.64177123	0.68912609	1.17041541	0.57876775	0.01945856	0.50396989
22	-0.96779976	2.30982793	2.66452861	-0.43740781	-0.45249115	-0.53713538	-0.70390733
6	0.73033247	-0.43911061	0.16928332	1.77334912	0.83658248	-0.53713538	0.05101593
28	-1.28619956	1.79440196	0.27325187	-1.04034152	-1.22593533	-0.81543236	0.35298524
23	-1.07393303	-0.78272793	-0.35055945	-0.43740781	-0.71030588	-0.25883841	-0.85489199
3	1.04873226	0.07631536	-0.55849656	-0.63838571	0.06313830	0.57605251	1.40987781
18	-0.64939997	-0.61091927	-1.70215066	-0.03545200	-1.74156478	0.57605251	0.65495454
15	0.19966615	-0.26730195	-0.55849656	-0.23642991	-0.45249115	0.01945856	-0.40193803
3	0.73033247	0.24812402	-0.24659090	0.76845961	1.09439720	-0.81543236	-0.55292268
2	1.26099879	1.62259330	0.58515753	0.56748170	1.35221193	3.35902226	2.31578573
5	-0.01260038	-0.61091927	-0.24659090	0.36650380	-0.71030588	-0.81543236	0.35298524
8	-0.43713344	-0.43911061	-0.66246512	1.77334912	0.06313830	-0.53713538	-0.09996872
7	-0.11873365	-0.95453659	1.62484307	1.97432702	0.06313830	0.85434949	-0.40193803
14	0.94259900	0.07631536	-0.76643367	-1.24131942	0.57876775	-0.53713538	1.25889316
28	-0.43713344	1.62259330	1.31293741	0.16552590	-0.71030588	-0.53713538	-1.00587664
28	-1.71073261	1.27897598	1.31293741	-1.44229732	-1.48375005	-1.65032328	-0.25095337
5	1.04873226	-0.43911061	-0.45452801	-1.04034152	-0.45249115	0.85434949	0.05101593
11	0.73033247	-0.09549330	-0.76643367	-0.43740781	-0.71030588	1.13264646	0.05101593
11	0.94259900	-0.78272793	-0.66246512	-1.04034152	-1.22593533	0.85434949	-0.09996872
25	-0.86166650	0.76355000	-0.45452801	-0.63838571	0.57876775	-0.81543236	-1.30784594
15	0.73033247	-0.43911061	-1.39024500	-1.24131942	0.32095303	0.57605251	0.35298524
7	-0.22486691	0.24812402	0.06531476	1.97432702	0.83658248	0.01945856	-0.09996872
16	2.85299776	-1.12634525	-1.80611921	0.16552590	1.09439720	0.57605251	1.86283177
1	-0.33100018	0.07631536	-0.76643367	0.96943751	-0.71030588	-0.25883841	-0.55292268
24	-0.96779976	1.62259330	-0.03865379	-1.44229732	-0.96812060	0.29775554	-0.40193803
2	0.19966615	0.07631536	0.37722042	1.77334912	-0.45249115	-0.25883841	-0.70390733
1	-0.01260038	0.76355000	0.68912609	2.57726073	0.57876775	1.68924041	-1.15686129
21	-0.96779976	1.79440196	1.52087452	1.97432702	-1.22593533	-0.53713538	-1.15686129
16	2.95913102	-1.98538855	-1.28627644	-0.83936361	-0.96812060	0.85434949	2.01381642
1	-1.60459935	-0.26730195	-0.45452801	-1.24131942	-0.19467643	0.01945856	0.50396989
5	0.09353288	-0.26730195	0.27325187	2.17530493	2.12565610	0.85434949	0.20200059
26	-1.18006629	-0.43911061	0.27325187	-0.43740781	1.09439720	-1.09372933	-0.70390733
12	1.04873226	-0.43911061	-0.35055945	0.76845961	-0.96812060	1.68924041	-0.09996872
21	-1.07393303	1.10716732	0.58515753	1.57237122	-0.71030588	-0.81543236	-2.21375386
4	0.51806594	-0.61091927	-0.55849656	0.76845961	1.09439720	-0.81543236	-0.85489199
4	-0.43713344	-0.09549330	0.48118898	-0.63838571	0.57876775	-0.81543236	-1.15686129
13	-0.22486691	-0.43911061	-0.76643367	0.96943751	0.32095303	1.41094344	0.35298524
2	-0.75553323	-0.09549330	0.58515753	-1.04034152	-0.19467643	-1.37202631	-0.55292268
15	0.94259900	-1.81357989	-1.28627644	-0.63838571	-0.96812060	0.01945856	1.40987781
22	-1.07393303	2.30982793	2.66452861	-0.43740781	-0.19467643	-0.81543236	-0.85489199
4	0.83646573	-0.95453659	-1.07833933	-0.23642991	-0.71030588	-0.81543236	0.05101593
4	1.36713206	0.24812402	0.27325187	1.37139332	1.86784138	-0.53713538	-1.00587664
3	-0.01260038	0.24812402	-0.87040223	1.17041541	0.06313830	-0.53713538	-0.09996872
3	1.26099879	0.41993268	-0.03865379	1.17041541	3.41472973	-0.53713538	0.05101593
5	0.51806594	-0.61091927	0.58515753	0.76845961	0.83658248	1.13264646	-0.85489199
18	-0.86166650	-0.43911061	-2.01405632	-0.23642991	-0.71030588	0.29775554	0.95692385
25	-0.54326670	0.93535866	0.79309464	-0.83936361	0.83658248	-1.09372933	-1.15686129
5	-0.33100018	0.24812402	-0.66246512	-0.43740781	1.09439720	0.29775554	0.65495454
18	-0.43713344	-1.29815391	-0.97437078	-0.23642991	-0.19467643	-0.25883841	1.25889316
3	1.04873226	-0.09549330	-0.55849656	-0.63838571	-0.71030588	0.85434949	-0.70390733
15	1.47326532	-1.29815391	0.06531476	-0.63838571	0.06313830	2.24583436	1.40987781
22	-0.75553323	1.27897598	2.14468584	-0.43740781	-0.19467643	-0.53713538	-0.25095337
25	0.09353288	0.93535866	-0.03865379	-0.43740781	0.57876775	0.29775554	-0.25095337
22	-0.96779976	1.96621062	3.18437138	-0.63838571	-0.19467643	-0.25883841	-1.76079990
15	0.94259900	-1.81357989	-0.55849656	-0.03545200	-0.45249115	0.85434949	1.71184711
3	0.94259900	-0.26730195	-0.45452801	-0.83936361	0.57876775	-0.25883841	-0.55292268
23	-1.18006629	-0.78272793	1.93674874	-0.43740781	-0.45249115	-0.81543236	-0.70390733
18	-0.43713344	-0.61091927	-0.87040223	-0.63838571	-1.22593533	0.01945856	1.71184711
17	1.04873226	-1.64177123	-0.97437078	0.76845961	-1.22593533	0.85434949	0.35298524
3	0.30579941	-0.78272793	-0.24659090	0.56748170	1.09439720	0.01945856	0.05101593
8	-0.96779976	-1.98538855	0.58515753	1.17041541	-0.45249115	-0.53713538	0.50396989
4	-0.43713344	1.10716732	0.37722042	-0.43740781	-0.19467643	-0.53713538	0.20200059
7	-0.86166650	-0.61091927	1.10500030	2.37628283	-0.19467643	1.13264646	-0.70390733
